epsilon,synthesizer,trial,alpha,beta,gamma,t_count,q_count,cost,distance,duration_ms,success,gates
1e-03,gridsynth,21,2.8064231372909823,1.482629489911866,3.9495233737979576,95,0,95.0,2.046493e-04,274.859,True,XSHTHTSHTHTSHTHTSHTHTSHTSHTHTHTSHTHTHTHTSHTSHTHTHTHTSHTHTHTSHTSHTHTSHTHTSHTHTSHTHSSHSHHTSHTSHTHTHTSHTHTHTHTHTSHTSHTHTSHTHTHTSHTHTSHTHTSHTHTSHTSHTSHTSHTSHTHTHTSHTHTSHTSHSSSHSHHTSHTSHTHTSHTSHTSHTHTHTHTHTHTSHTHTHTHTHTSHTSHTHTHTSHTHTSHTSHTHTHTHTSHTSHTHTSHXSS
1e-03,cyclosynth_t,22,4.153564356636475,0.6253832462620641,2.472670711337922,26,0,26.0,8.048316e-04,26.280,True,THTHSHTHTHTHZSHTHTHTHSHTHZSHTHSHTHZSTHTHSHTHTHTHZSHTHSHTHZSTHTHSTHTHZSTHTHSHTHZSTHSH
1e-03,cyclosynth_sqrt_t,22,4.153564356636475,0.6253832462620641,2.472670711337922,13,2,19.0,4.964125e-04,994.208,True,SHTHZSHTHSHTHZSHTHSHQHZSTHTHTHTHSHTHQHTHTHTHZSTYHSH
1e-03,gridsynth,22,4.153564356636475,0.6253832462620641,2.472670711337922,97,0,97.0,5.028133e-04,201.330,True,XHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTHTSHTHTSHTSHTHTHTHTHTSHTHTSHXSSHSHSHTHTHTHTSHTSHTHTSHTHTSHTHTSHTSHTSHTHTHTHTSHTHTHTHTHTSHTSHTSHTSHTSHTSHTHTHTHTHXSSHSHHTHTSHTSHTSHTHTHTHTSHTHTHTHTSHTSHTHTHTHTSHTSHTHTSHTHTHTHTSHTHTSHTHTSHTSHTHTHS
1e-03,cyclosynth_t,23,6.1562753478125165,2.0858268794430455,4.605590466446726,28,0,28.0,3.723845e-04,27.144,True,HTHSHTHZSHTHSHTHTHTHTHTHZSTHTHTHTHSTHTHTHTHTHTHZSHTHTHTHSHTHTHTHZSHTHTHTHTY
1e-03,cyclosynth_sqrt_t,23,6.1562753478125165,2.0858268794430455,4.605590466446726,14,2,20.0,7.787762e-04,981.624,True,THTHSHTHZSTHTHSHTHZSHTHSQHTHTQHTHTHTHZSHTHTHS
1e-03,gridsynth,23,6.1562753478125165,2.0858268794430455,4.605590466446726,90,0,90.0,6.081893e-04,133.117,True,XHTHTSHTHTHTHTSHTHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTHTHTHTSHTSHTSHTHTHTHTSHTHTHTHSSHSHHTHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTHTHTSHTHTSHTHTSHTSSHSHSHTHTSHTSHTSHTHTSHTHTHTHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTSHTSHTSHTSHTSHTSHTHTHTHTSHS
1e-03,cyclosynth_t,24,3.711698762243301,0.9157289550750837,5.849083705794807,22,0,22.0,8.881165e-04,25.060,True,STHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHTHTHSHTHZSTHTHSHTHZSHTHSTHTHZSH
1e-03,cyclosynth_sqrt_t,24,3.711698762243301,0.9157289550750837,5.849083705794807,22,0,22.0,8.881165e-04,762.232,True,STHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHTHTHSHTHZSTHTHSHTHZSHTHSTHTHZSH
1e-03,gridsynth,24,3.711698762243301,0.9157289550750837,5.849083705794807,101,0,101.0,5.280668e-04,203.623,True,XHTHTSHTSHTHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTHTHTHSHSHHTSHTSHTSHTHTHTSHTSHTHTHTSHTHTHTSHTSHTHTHTSHTHTSHTSHTHTSHTHTHTHTSHTSHTHTSHTSHTSHSHSHHTSHTHTSHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTHTSHTHTSHTHTHTHTHTSHTHTSHXSS
1e-03,cyclosynth_t,25,2.18113910964443,2.129207821527547,6.013828652880502,27,0,27.0,7.295993e-04,25.548,True,THTHSHTHZSTHTHSHTHZSTHTHSTHTHTHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHZSHTHTHTHSTHTHTHTHZSHTHZH
1e-03,cyclosynth_sqrt_t,25,2.18113910964443,2.129207821527547,6.013828652880502,4,5,19.0,6.730139e-04,739.649,True,QHTHSHQHZSTQHTQHSHTHZSQYHSH
1e-03,gridsynth,25,2.18113910964443,2.129207821527547,6.013828652880502,101,0,101.0,7.607180e-04,342.659,True,XHTHTHTSHTHTSHTSHTHTSHTHTHTSHTHTHTHTHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTHTHTHTSHSSSHSHTHTHTSHTHTSHTHTHTHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTSHTSHTHTHTSHTHTXSSSHSHHTSHTSHTHTSHTHTHTSHTSHTHTHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTHTSHTSHTSHTHTSHTHTSHTHTHXS
1e-03,cyclosynth_t,26,0.2631047442652241,1.2761007784893117,3.093905267235865,26,0,26.0,4.613375e-04,24.452,True,THTHSHTHZSHTHSHTHZSHTHTHTHTHTHSTHTHTHTHZSHTHSHTHZSHTHTHTHSTHTHZSHTHTHTHSTHTHZSXHS
1e-03,cyclosynth_sqrt_t,26,0.2631047442652241,1.2761007784893117,3.093905267235865,12,3,21.0,4.697560e-04,876.114,True,SHTHZSTHTHSHQHZSTHTHSHTHZSHTHTHTQHSTHTHZSTQYHSH
1e-03,gridsynth,26,0.2631047442652241,1.2761007784893117,3.093905267235865,92,0,92.0,7.895727e-04,137.973,True,XSHTSHTSHTSHTHTHTHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTHTHTHTSHTSHTSHSSHSHTHTSHTHTSHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTHTHTSHTHTHTSHTSHTHTHTSHTSHTHTHTHTHTHTHTSHTSHTSHTHSHTHTSHTHTSHTSHTHTHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTHTSHTHTSHTXS
1e-03,cyclosynth_t,27,1.3756520329808413,1.982665523959382,2.2145616015564897,30,0,30.0,9.384911e-04,31.313,True,HTHTHTHSHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHTHTHZSTHTHSHTHZSTHTHSTHTHZSHTHSHTHTHTHZSHTHSTHTHZSHTHSHTHZSTYS
1e-03,cyclosynth_sqrt_t,27,1.3756520329808413,1.982665523959382,2.2145616015564897,11,3,20.0,7.397835e-04,764.952,True,SQHTHZSTHQHSHTHZSTHTHSHTHZSTQHTHTHTHTH
1e-03,gridsynth,27,1.3756520329808413,1.982665523959382,2.2145616015564897,94,0,94.0,4.362532e-04,166.025,True,XHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTHTSHTHTSHTSHTHTSHTHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTSHSHSHTHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTHTSHTHTSHTHTHTHTHTHTSHTSHTHTHTXSSSHSHHTHTHTHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTHTHTSHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTHTHTHTSHTSHS
1e-03,cyclosynth_t,28,0.6182306610445405,2.122146462485935,2.0616864915929924,24,0,24.0,6.495921e-04,26.246,True,SHTHTHTHTHTHZSHTHSHTHTHTHZSTHTHTHTHSTHTHTHTHZSTHTHSHTHZSHTHSTHTHZSHTHYH
1e-03,cyclosynth_sqrt_t,28,0.6182306610445405,2.122146462485935,2.0616864915929924,13,2,19.0,7.341561e-04,996.800,True,HQHSHTHZSHTHSTHTHZSHTHSTHTHTHTHZSTHTHSHQHZSHTHSHTHZSY
1e-03,gridsynth,28,0.6182306610445405,2.122146462485935,2.0616864915929924,96,0,96.0,6.745726e-04,175.858,True,XSHTHTHTSHTHTSHTHTSHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTSHTHTHTSHSSSHSHSHTHTHTHTHTHTHTHTSHTHTSHTSHTSHTHTSHTHTHTSHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTSHTSHTHTHXSHSHSHTHTSHTSHTHTHTSHTHTSHTHTSHTHTHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTHTSHTHTHTSHXS
1e-03,cyclosynth_t,29,0.7552067203308097,1.5582246644274567,3.758345588654663,26,0,26.0,9.360613e-04,26.832,True,HTHSHTHZSHTHSTHTHZSHTHTHTHSHTHZSTHTHTHTHSTHTHZSHTHSHTHZSTHTHSHTHZSHTHSTHTHZSHTHTHST
1e-03,cyclosynth_sqrt_t,29,0.7552067203308097,1.5582246644274567,3.758345588654663,7,4,19.0,4.170797e-04,942.269,True,SHTHZSHTHSHQHZSHTHSHQHZSHTQHSTHQHZSHTHTXSH
1e-03,gridsynth,29,0.7552067203308097,1.5582246644274567,3.758345588654663,95,0,95.0,5.946835e-04,236.344,True,XHTHTSHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTSHTHTSHTSHTHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTHSHSHTSHTSHTSHTHTSHTSHTHTHTSHTHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHSHSHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTHXSS
1e-03,cyclosynth_t,30,0.09643386337503065,1.9259669405503517,0.007124738410852254,26,0,26.0,8.234280e-04,26.687,True,HTHSTHTHZSHTHSHTHZSTHTHSHTHTHTHZSTHTHSHTHZSHTHSTHTHZSHTHSHTHZSTHTHSHTHTHTHZSHTHSTHTHZSYSH
1e-03,cyclosynth_sqrt_t,30,0.09643386337503065,1.9259669405503517,0.007124738410852254,8,4,20.0,6.051441e-04,913.861,True,SHTHTHTHZSHQHSHTHTHTHZSHQHSHQHZSHTHSHTQHZSY
1e-03,gridsynth,30,0.09643386337503065,1.9259669405503517,0.007124738410852254,94,0,94.0,6.891016e-04,176.844,True,XHTSHTSHTSHTSHTSHTSHTSHTHTHTSHTHTSHTHTHTHTHTSHTSHTHTSHTHTHTSHTSHTHTSHTSHTHTSHTHTSHTXHSHTSHTHTHTHTHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTHTSHTHTHXSSSHSHTSHTSHTHTSHTHTSHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTHTHTHTHTSHSSS
1e-03,cyclosynth_t,31,4.750013063304408,2.0267035004385248,1.1226341246492304,25,0,25.0,3.271088e-04,25.788,True,HTHSTHTHZSHTHSHTHTHTHTHTHZSHTHSTHTHZSTHTHSHTHTHTHZSTHTHTHTHSTHTHZSHTHTYS
1e-03,cyclosynth_sqrt_t,31,4.750013063304408,2.0267035004385248,1.1226341246492304,7,4,19.0,5.492332e-04,825.648,True,HTHSHQHZSHTHTHTHSTHTHZSQHQHSHTHSQHSH
1e-03,gridsynth,31,4.750013063304408,2.0267035004385248,1.1226341246492304,89,0,89.0,5.686791e-04,118.076,True,XHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTHTHTHTHTHTSHTHTHTHTSHTSHXSSSHSHHTSHTSHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTHTSHTSHTSHTSHTSHTHTHTSHTSHTSSHSHHTHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTHTSHTHTSHTHTHTHTHTSHXSS
1e-03,cyclosynth_t,32,2.2623694763668474,2.2989417456373733,5.527912633550736,24,0,24.0,7.333097e-04,25.970,True,HTHSHTHZSHTHSTHTHZSTHTHTHTHTHTHTHTHSTHTHZSHTHSTHTHZSHTHSTHTHTHTHSTHS
1e-03,cyclosynth_sqrt_t,32,2.2623694763668474,2.2989417456373733,5.527912633550736,15,2,21.0,8.200243e-04,905.737,True,STHTHTHTHZSHTQHTHTHSTHTHZSTHTHSTHTHZSHTHTQXHSH
1e-03,gridsynth,32,2.2623694763668474,2.2989417456373733,5.527912633550736,95,0,95.0,7.114793e-04,226.076,True,XSHTHTHTSHTHTSHTHTHTHTHTHTSHTSHTHTSHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTHTHTHTXSHSHHTHTHTSHTHTSHTHTHTSHTHTSHTHTHTHTHTHTSHTHTSHTSHTSHTHTHTSHTHTSHTSHTHTHTSHTSHTSHTSHTSHSHSHHTSHTHTHTHTSHTSHTHTHTSHTSHTHTSHTSHTHTHTHTHTHTHTHTSHTSHTHTHTHTSHTSHTHTHT
1e-03,cyclosynth_t,33,2.0820256688861365,1.2679236377951018,0.1587777669688509,26,0,26.0,9.173989e-04,25.406,True,THTHSHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHZSTHTHSHTHZSTHTHTHTHSTHTHZSHTHSTHTHZSTHTHTHTHZHSH
1e-03,cyclosynth_sqrt_t,33,2.0820256688861365,1.2679236377951018,0.1587777669688509,8,4,20.0,8.950915e-04,756.837,True,QHQHSTHTHZSTHTHSHQHTHTHZSTHQHZT
1e-03,gridsynth,33,2.0820256688861365,1.2679236377951018,0.1587777669688509,103,0,103.0,5.585631e-04,151.735,True,XSHTSHTHTHTHTSHTSHTHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTHTSHTHTHTSHTHTHTHTHTHTSHTHTHTHTSHTHTSHHSHHTHTHTHTHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTHTSHTHTHTSHTHTHTSHTSHTSHTHTSHTHTHXSSHSHTHTHTSHTSHTHTHTHTHTHTSHTSHTSHTHTSHTHTSHTHTSHTHTSHTSHTSHTHTHTHTSHTSHTSHTSHTHTSHTSHTSS
1e-03,cyclosynth_t,34,2.1229475440574235,2.141153948174955,5.280344990331686,30,0,30.0,8.148433e-04,31.597,True,HTHSHTHTHTHZSTHTHSHTHTHTHTHTHZSHTHTHTHSHTHZSTHTHSHTHZSTHTHSHTHZSTHTHTHTHTHTHSHTHZSHTHTXS
1e-03,cyclosynth_sqrt_t,34,2.1229475440574235,2.141153948174955,5.280344990331686,11,3,20.0,7.168168e-04,871.536,True,HTHSHTHZSQHTHSHTHTHTHZSHTHQHTHSHQHZSHTHTHTHYSH
1e-03,gridsynth,34,2.1229475440574235,2.141153948174955,5.280344990331686,103,0,103.0,5.001162e-04,249.296,True,XHTSHTHTHTHTHTSHTSHTSHTHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTSHSSHSHHTHTSHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTSHTSHTHTSHTHTSHTSHTSHTSHTSHTSHTHTHTHTSHTSHTHTSHTHTHTHTHTHTHTHHSHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTSHTSHTSHTSHTSHTSHTSHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTSHTHTSHXS
1e-03,cyclosynth_t,35,0.3698010591071519,2.4006060325681164,3.1298633657148036,29,0,29.0,7.534801e-04,30.771,True,HTHTHTHSHTHTHTHZSTHTHSHTHZSHTHTHTHTHTHSTHTHZSHTHSHTHTHTHTHTHZSTHTHSHTHZSHTHTHTHZTHSH
1e-03,cyclosynth_sqrt_t,35,0.3698010591071519,2.4006060325681164,3.1298633657148036,10,3,19.0,7.670964e-04,900.497,True,HTHTHTQHSHTHZSHTHQHTHSTHTHZSTHTHSHQ
1e-03,gridsynth,35,0.3698010591071519,2.4006060325681164,3.1298633657148036,99,0,99.0,5.270011e-04,212.847,True,XHTSHTSHTSHTHTSHTHTSHTSHTHTSHTHTHTHTSHTHTSHTHTSHTHTSHTSHTHTHTHTHTHTSHTSHTSHTSHTHXSHSHHTHTHTSHTHTHTSHTSHTHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTSHTHTHTSHTHTSHTHTSHTHTHTHTSHTSHTSHSHSHTSHTSHTHTHTHTHTHTSHTSHTSHTHTHTSHTSHTHTHTSHTHTHTHTSHTSHTHTSHTHTSHTHTSHTHTHTHTHTSHTXSSS
1e-03,cyclosynth_t,36,3.017631870036292,0.12459800166586514,2.2920036751333313,26,0,26.0,6.299749e-04,26.442,True,HTHSHTHZSTHTHTHTHSHTHZSHTHTHTHSHTHZSTHTHTHTHSHTHTHTHTHTHZSTHTHSHTHZSTHTHTHS
1e-03,cyclosynth_sqrt_t,36,3.017631870036292,0.12459800166586514,2.2920036751333313,15,2,21.0,7.772601e-04,1018.678,True,HTQHTHTHTHTHSTHTHZSTQHTHSHTHZSHTHTHTHSTHTHZSXHSH
1e-03,gridsynth,36,3.017631870036292,0.12459800166586514,2.2920036751333313,101,0,101.0,3.935430e-04,238.030,True,XTSHTSHTHTSHTSHTHTHTHTHTSHTHTSHTHTSHTSHTSHTSHTHTHTSHTHTHTHTSHTSHTHTSHTSHTHTHTSHTHTHTHSSHSHHTSHTHTHTHTHTHTSHTSHTHTHTHTHTHTSHTSHTSHTSHTHTSHTHTHTHTSHTHTSHTSHTHTSHTSHTHTHTHTHTHXSSHSHTHTSHTSHTSHTSHTHTHTSHTSHTHTHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTHTHTHTSHTHTHTX
1e-03,cyclosynth_t,37,6.232702347583339,0.9680777179515269,3.4689338299957444,28,0,28.0,5.320897e-04,26.882,True,HTHTHTHTHTHTHTHSTHTHTHTHZSTHTHSHTHZSHTHTHTHSHTHZSTHTHSTHTHZSHTHSHTHZSHTHSHTHZSTHTHZH
1e-03,cyclosynth_sqrt_t,37,6.232702347583339,0.9680777179515269,3.4689338299957444,11,3,20.0,5.270405e-04,899.585,True,THTHSHTHZSTHTQHTHQHSTHTHTHTHZSHQHZST
1e-03,gridsynth,37,6.232702347583339,0.9680777179515269,3.4689338299957444,94,0,94.0,3.800327e-04,206.081,True,XHTSHTHTSHTHTSHTSHTHTSHTHTHTHTSHTHTSHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTHTSHTXHSHHTHTSHTHTHTHTHTSHTHTHTHTHTHTSHTHTHTSHTHTHTHTHTHTSHTHTHTHTHTSHTHTSHSHSHTHTSHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTHTHTHTHTHTSHTHTSHTSHTHTSHTHTHTSHTSHTHTSHTHTSHXS
1e-03,cyclosynth_t,38,3.7202047887655105,2.1687540537627505,3.624193400453642,26,0,26.0,6.905812e-04,25.923,True,STHTHZSHTHSTHTHTHTHZSTHTHSHTHZSHTHTHTHSTHTHZSHTHSHTHZSTHTHSTHTHZSHTHSTHTHTHTHZH
1e-03,cyclosynth_sqrt_t,38,3.7202047887655105,2.1687540537627505,3.624193400453642,6,4,18.0,5.763068e-04,886.417,True,THQHSQHQHZSTHTHTHTHSHQHZSHSTH
1e-03,gridsynth,38,3.7202047887655105,2.1687540537627505,3.624193400453642,96,0,96.0,7.409923e-04,223.599,True,XHTHTSHTHTHTSHTSHTSHTHTHTHTSHTHTSHTHTHTSHTHTSHTSHTHTHTSHTHTHTSHTHTHTHTSHTHTSHTSHTHTHSSSHSHSHTSHTHTSHTHTHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTHTHTHTSHTHTHTSHTSHXHSHHTSHTSHTHTSHTSHTSHTSHTHTSHTHTHTSHTSHTSHTSHTHTSHTHTSHTHTHTHTSHTSHTSHTSHTHTSHTHTSHTH
1e-03,cyclosynth_t,39,5.307858070612091,2.147104904908251,3.2910353075569105,26,0,26.0,6.875144e-04,26.341,True,HTHTHTHSHTHZSHTHTHTHTHTHSHTHZSHTHSTHTHTHTHZSHTHSTHTHZSHTHTHTHSHTHZSHTHSHTHZSHTHTXS
1e-03,cyclosynth_sqrt_t,39,5.307858070612091,2.147104904908251,3.2910353075569105,12,2,18.0,9.708127e-04,926.729,True,STHQHZSHTQHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHZSH
1e-03,gridsynth,39,5.307858070612091,2.147104904908251,3.2910353075569105,90,0,90.0,9.860857e-04,142.864,True,XSHTHTSHTSHTHTSHTHTHTSHTHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTHTSHTSHTHTHTHTSHTHTSHSHHTHTHTSHTSHTHTHTHTHTSHTHTSHTHTSHTHTHTSHTHTSHTHTHTHTSHTHTSHTSHTSHTSHTHTHTSHTHTHXSSSHSHSHTHTHTHTHTHTHTSHTSHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTHTHTSHTSHTHTSHTSHSS
1e-03,cyclosynth_t,40,4.813388381939968,2.4073809016465635,2.1613763532463595,27,0,27.0,5.322392e-04,25.825,True,HTHSTHTHZSTHTHSHTHZSTHTHSTHTHZSHTHSHTHTHTHZSTHTHTHTHSHTHZSTHTHSHTHZSTHTHSHTHZSTHSTH
1e-03,cyclosynth_sqrt_t,40,4.813388381939968,2.4073809016465635,2.1613763532463595,5,5,20.0,8.266874e-04,879.412,True,HTHSHQHZSHTQHSHQHZSHTQHQHTHSHTHZSXHSH
1e-03,gridsynth,40,4.813388381939968,2.4073809016465635,2.1613763532463595,94,0,94.0,8.009002e-04,97.016,True,XSHTSHTHTSHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTHTHTHTSHTSHTSHTSHTSHTHTHTSHTSHTHTSHTHTHTXSHSHSHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTHTHTSHTHTSHTSHTSHTSHTSHTSHTHTHTSHTSHTSHTSHTHTSHTSHTHTHTHXSSHSHSHTHTSHTHTHTSHTSHTHTSHTSHTHTHTHTSHTSHTHTSHTSHTSHTHTHTHTHTHTHTHTSHTHTHXSS
1e-03,cyclosynth_t,41,1.0595446899900947,1.6418005086810512,4.34051468007978,28,0,28.0,1.905656e-04,26.445,True,HTHSHTHZSHTHSTHTHZSHTHSHTHZSHTHSTHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSTHTHTHTHSHTHZSHTHTHTHTHTHSHT
1e-03,cyclosynth_sqrt_t,41,1.0595446899900947,1.6418005086810512,4.34051468007978,15,2,21.0,6.266655e-04,928.087,True,THTHSTHTHTHTHZSHTHSHTHZSTHTHSHQHTHTHTHQHZSTHST
1e-03,gridsynth,41,1.0595446899900947,1.6418005086810512,4.34051468007978,96,0,96.0,6.315627e-04,116.944,True,XSHTHTHTHTSHTHTSHTHTHTSHTSHTHTSHTHTHTSHTHTHTSHTHTSHTHTHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTSHTHTHHSHHTHTSHTSHTHTHTSHTSHTSHTHTSHTSHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTSHSSHSHHTSHTSHTSHTHTSHTHTHTHTSHTHTSHTHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTHTS
1e-03,cyclosynth_t,42,3.5507409254923328,1.1398553868684986,6.077225510618489,27,0,27.0,9.589041e-04,26.500,True,HTHSHTHZSHTHTHTHSHTHTHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHTHTHZSTHTHSHTHZSHTHSTHTHZSHTHSTHTHZSTXSH
1e-03,cyclosynth_sqrt_t,42,3.5507409254923328,1.1398553868684986,6.077225510618489,15,2,21.0,9.275963e-04,907.364,True,THTHSHTHZSHTHSHTHTQHTHZSHTHSHTHZSHTHSHTHZSHTHSHTQHZSHTHZTHSH
1e-03,gridsynth,42,3.5507409254923328,1.1398553868684986,6.077225510618489,92,0,92.0,4.746890e-04,83.897,True,XHTHTSHTHTSHTHTHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTHTHTSHTHTSHTSHTHTHTSHTHXSHSHTHTHTHTHTHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTHTSHTHTHTXHSHHTSHTSHTHTHTHTSHTHTHTHTSHTSHTSHTHTHTHTSHTHTHTHTSHTSHTSHTHTHTHTSHTHTHTHTSHTSHTS
1e-03,cyclosynth_t,43,0.9468302007373797,2.229337050757303,4.153637353029792,27,0,27.0,6.450888e-04,25.632,True,HTHTHTHSHTHZSHTHSHTHZSHTHSHTHZSTHTHSTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHTHTHSTHTHZSTHTHZS
1e-03,cyclosynth_sqrt_t,43,0.9468302007373797,2.229337050757303,4.153637353029792,12,3,21.0,6.030042e-04,983.631,True,SHQHZSQHTHSHTHZSTHTHSHTHTHQHTHTHZSTHTHSHTHZSHTHYS
1e-03,gridsynth,43,0.9468302007373797,2.229337050757303,4.153637353029792,101,0,101.0,4.829364e-04,295.895,True,XHTSHTHTSHTSHTHTSHTHTSHTSHTHTSHTSHTSHTHTSHTHTSHTSHTSHTHTHTHTSHTSHTSHTSHTHTSHTHTSHTSHTHTHTSHSSSHSHSHTHTHTSHTSHTSHTHTSHTSHTHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTHTHTHTHTHTHTSHTSHTSHHSHHTSHTHTHTHTSHTSHTHTHTHTHTSHTSHTSHTHTSHTSHTSHTHTHTHTSHTSHTHTSHTHTSHTHTSHTSHTSHTHTSHTHTSHTH
1e-03,cyclosynth_t,44,2.5313032546335554,1.0263503320277805,0.5901626504493688,26,0,26.0,8.723934e-04,24.129,True,HTHSTHTHTHTHZSHTHSTHTHTHTHTHTHZSHTHSHTHTHTHZSHTHSTHTHZSHTHTHTHTHTHSHTHZSTYH
1e-03,cyclosynth_sqrt_t,44,2.5313032546335554,1.0263503320277805,0.5901626504493688,11,3,20.0,7.620570e-04,963.936,True,THTHTHTQHSHTQHZSTHTHSTHTHTHTHZSQYH
1e-03,gridsynth,44,2.5313032546335554,1.0263503320277805,0.5901626504493688,87,0,87.0,6.241778e-04,93.084,True,XHTSHTSHTHTSHTSHTSHTHTSHTHTSHTHTHTSHTHTSHTHTSHTSHTHTHTSHTSHTHTSHTSHTHSSSHSHTHTHTSHTSHTHTHTSHTSHTHTSHTSHTSHTHTHTHTSHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHTHTHTHTSSHSHHTHTSHTHTHTSHTSHTHTSHTSHTHTHTHTSHTSHTHTSHTSHTSHTHTHTHTHTHTHTHTSHTHTHXSS
1e-03,cyclosynth_t,45,0.6561178807366518,0.7548039975154143,5.905354635830879,26,0,26.0,3.905036e-04,21.722,True,HTHSTHTHZSHTHSTHTHZSHTHTHTHSTHTHZSTHTHSHTHZSHTHSHTHZSTHTHSHTHZSHTHSHTHTHTHZSHTHSHTHT
1e-03,cyclosynth_sqrt_t,45,0.6561178807366518,0.7548039975154143,5.905354635830879,10,2,16.0,9.069504e-04,903.964,True,HTHSHTHZSTHQHSHTHZSHTQHTHTHTHTHTHSH
